client_id,snapshot_id,seq_num,server_timestamp,recv_time,latency,jitter
2,464,464,1765321084739,1765321084739,0,0.000996065139770505
2,465,465,1765321084790,1765321084790,0,0.00086255073547363
2,466,466,1765321084841,1765321084841,0,0.0008372783660888644
2,467,467,1765321084891,1765321084891,0,0.006869602203369143
2,468,468,1765321084942,1765321084942,0,0.0007464408874511691
2,469,469,1765321084992,1765321084992,0,0.0004858493804931613
2,470,470,1765321085046,1765321085046,0,0.0023288249969482394
2,471,471,1765321085097,1765321085097,0,0.001380872726440427
2,472,472,1765321085148,1765321085148,0,0.02836112976074219
2,473,473,1765321085199,1765321085199,0,0.0010182380676269503
2,474,474,1765321085250,1765321085250,0,0.0008117675781249972
2,475,475,1765321085300,1765321085300,0,0.0007693290710449191
2,476,476,1765321085351,1765321085353,2,0.0029129505157470675
2,477,477,1765321085402,1765321085403,1,7.677078247073088e-06
2,478,478,1765321085452,1765321085454,2,0.0003332614898681613
2,479,479,1765321085503,1765321085506,3,0.0025162220001220675
2,480,480,1765321085553,1765321085555,2,0.0015006542205810575
2,481,481,1765321085605,1765321085605,0,0.00025792121887206754
2,482,482,1765321085655,1765321085655,0,0.000532341003417966
2,483,483,1765321085706,1765321085706,0,0.0007934093475341769
2,484,484,1765321085757,1765321085757,0,0.0005938529968261691
2,485,485,1765321085808,1765321085808,0,0.0010237216949462863
2,486,486,1765321085859,1765321085859,0,0.0007771968841552707
2,487,487,1765321085909,1765321085909,0,0.0007736206054687472
2,488,488,1765321085960,1765321085960,0,0.025182056427001956
2,489,489,1765321086011,1765321086011,0,0.0008732795715332003
2,490,490,1765321086062,1765321086062,0,0.0005349636077880832
2,491,491,1765321086113,1765321086113,0,0.0014879226684570285
2,492,492,1765321086164,1765321086164,0,0.0007798194885253878
2,493,493,1765321086215,1765321086215,0,0.0008325099945068332
2,494,494,1765321086266,1765321086269,3,0.004046392440795896
2,495,495,1765321086316,1765321086318,2,0.0011740207672119168
2,496,496,1765321086367,1765321086369,2,0.001119804382324216
2,497,497,1765321086417,1765321086418,1,0.000310707092285159
2,498,498,1765321086468,1765321086468,0,0.0005858421325683622
2,499,499,1765321086519,1765321086519,0,0.0015961647033691378
2,500,500,1765321086570,1765321086570,0,0.0004457950592040988
2,501,501,1765321086622,1765321086622,0,0.0018143177032470675
2,502,502,1765321086672,1765321086672,0,0.04752187728881836
2,503,503,1765321086723,1765321086723,0,0.0003344535827636691
2,504,504,1765321086773,1765321086773,0,0.0005964756011962863
2,505,505,1765321086824,1765321086824,0,0.000948143005371091
2,506,506,1765321086875,1765321086875,0,0.0006262779235839816
2,507,507,1765321086926,1765321086926,0,0.0006153106689453097
2,508,508,1765321086976,1765321086976,0,0.0005447387695312472
2,509,509,1765321087027,1765321087027,0,0.0008542060852050753
2,510,510,1765321087078,1765321087078,0,0.0009414672851562472
2,511,511,1765321087130,1765321087130,0,0.0016815185546874972
2,512,512,1765321087180,1765321087184,4,0.004000854492187497
2,513,513,1765321087231,1765321087233,2,0.0007477283477783231
2,514,514,1765321087282,1765321087282,0,0.0008972167968750028
2,515,515,1765321087333,1765321087333,0,0.0008995056152343722
2,516,516,1765321087383,1765321087383,0,0.0004958629608154269
2,517,517,1765321087434,1765321087434,0,0.0009462356567382785
2,518,518,1765321087485,1765321087485,0,0.0009746074676513644
2,519,519,1765321087536,1765321087536,0,0.0009793758392333957
2,520,520,1765321087587,1765321087587,0,0.0007304668426513644
2,521,521,1765321087638,1765321087638,0,0.0014438152313232394
2,522,522,1765321087689,1765321087689,0,0.000715446472167966
2,523,523,1765321087740,1765321087740,0,0.0004527091979980441
2,524,524,1765321087790,1765321087790,0,0.0008995056152343722
2,525,525,1765321087841,1765321087841,0,0.0009324073791503878
2,526,526,1765321087892,1765321087892,0,0.000536155700683591
2,527,527,1765321087943,1765321087943,0,0.0007276058197021457
2,528,528,1765321087993,1765321087993,0,0.000566673278808591
2,529,529,1765321088049,1765321088049,0,1.115798950195035e-05
2,530,530,1765321088099,1765321088099,0,0.0006105422973632785
2,531,531,1765321088151,1765321088151,0,0.0013229370117187472
2,532,532,1765321088201,1765321088201,0,0.0007693290710449191
