time,player_id,row,col
1765627983.710736,1,0,13
1765627983.710736,2,16,2
1765627983.710736,3,4,2
1765627983.710736,4,17,7
1765627983.721975,1,0,13
1765627983.721975,2,16,2
1765627983.721975,3,4,2
1765627983.721975,4,17,7
1765627983.743783,1,0,13
1765627983.743783,2,16,2
1765627983.743783,3,4,2
1765627983.743783,4,17,7
1765627983.765496,1,0,13
1765627983.765496,2,16,2
1765627983.765496,3,4,2
1765627983.765496,4,17,7
1765627983.786809,1,0,13
1765627983.786809,2,16,2
1765627983.786809,3,4,2
1765627983.786809,4,17,7
1765627983.808394,1,0,13
1765627983.808394,2,16,2
1765627983.808394,3,4,2
1765627983.808394,4,17,7
1765627983.829789,1,0,13
1765627983.829789,2,16,2
1765627983.829789,3,4,2
1765627983.829789,4,17,7
1765627983.851291,1,0,13
1765627983.851291,2,16,2
1765627983.851291,3,4,2
1765627983.851291,4,18,7
1765627983.872685,1,0,13
1765627983.872685,2,16,2
1765627983.872685,3,4,2
1765627983.872685,4,18,7
1765627983.894219,1,0,13
1765627983.894219,2,16,2
1765627983.894219,3,4,2
1765627983.894219,4,18,7
1765627983.915256,1,0,13
1765627983.915256,2,16,2
1765627983.915256,3,4,2
1765627983.915256,4,18,7
1765627983.936976,1,0,13
1765627983.936976,2,16,2
1765627983.936976,3,4,2
1765627983.936976,4,18,7
1765627983.958337,1,0,13
1765627983.958337,2,16,2
1765627983.958337,3,4,2
1765627983.958337,4,18,7
1765627983.979535,1,0,13
1765627983.979535,2,16,2
1765627983.979535,3,4,2
1765627983.979535,4,19,7
1765627984.001061,1,0,13
1765627984.001061,2,16,2
1765627984.001061,3,4,2
1765627984.001061,4,19,7
1765627984.022364,1,0,13
1765627984.022364,2,16,2
1765627984.022364,3,4,2
1765627984.022364,4,19,7
1765627984.043738,1,0,13
1765627984.043738,2,16,2
1765627984.043738,3,4,2
1765627984.043738,4,19,7
1765627984.065065,1,0,13
1765627984.065065,2,16,2
1765627984.065065,3,4,2
1765627984.065065,4,19,7
1765627984.086130,1,0,13
1765627984.086130,2,16,2
1765627984.086130,3,4,2
1765627984.086130,4,19,7
1765627984.106832,1,0,13
1765627984.106832,2,16,2
1765627984.106832,3,4,2
1765627984.106832,4,19,7
1765627984.128084,1,0,13
1765627984.128084,2,16,2
1765627984.128084,3,4,3
1765627984.128084,4,19,7
1765627984.149301,1,0,13
1765627984.149301,2,16,2
1765627984.149301,3,4,3
1765627984.149301,4,19,7
1765627984.170518,1,0,13
1765627984.170518,2,16,2
1765627984.170518,3,4,3
1765627984.170518,4,19,7
1765627984.181803,1,0,13
1765627984.181803,2,16,2
1765627984.181803,3,4,3
1765627984.181803,4,19,7
1765627984.203090,1,0,13
1765627984.203090,2,16,2
1765627984.203090,3,4,3
1765627984.203090,4,19,7
1765627984.224701,1,0,13
1765627984.224701,2,16,2
1765627984.224701,3,4,3
1765627984.224701,4,19,7
1765627984.246051,1,0,13
1765627984.246051,2,16,2
1765627984.246051,3,4,3
1765627984.246051,4,19,7
1765627984.257300,1,0,13
1765627984.257300,2,16,2
1765627984.257300,3,4,3
1765627984.257300,4,19,7
1765627984.278351,1,0,13
1765627984.278351,2,16,2
1765627984.278351,3,4,3
1765627984.278351,4,19,7
1765627984.299432,1,0,13
1765627984.299432,2,16,2
1765627984.299432,3,4,3
1765627984.299432,4,19,7
1765627984.310944,1,0,13
1765627984.310944,2,16,2
1765627984.310944,3,4,3
1765627984.310944,4,19,7
1765627984.331893,1,0,13
1765627984.331893,2,16,2
1765627984.331893,3,4,3
1765627984.331893,4,19,7
1765627984.353147,1,0,13
1765627984.353147,2,16,2
1765627984.353147,3,4,3
1765627984.353147,4,19,7
1765627984.374601,1,0,13
1765627984.374601,2,16,2
1765627984.374601,3,4,3
1765627984.374601,4,19,8
1765627984.385807,1,0,13
1765627984.385807,2,16,2
1765627984.385807,3,4,3
1765627984.385807,4,19,8
1765627984.407173,1,0,13
1765627984.407173,2,16,2
1765627984.407173,3,4,3
1765627984.407173,4,19,8
1765627984.428571,1,0,13
1765627984.428571,2,16,2
1765627984.428571,3,4,3
1765627984.428571,4,19,9
1765627984.440221,1,0,13
1765627984.440221,2,16,2
1765627984.440221,3,4,3
1765627984.440221,4,19,9
1765627984.451450,1,0,13
1765627984.451450,2,16,2
1765627984.451450,3,4,3
1765627984.451450,4,19,9
1765627984.472787,1,0,13
1765627984.472787,2,16,2
1765627984.472787,3,4,3
1765627984.472787,4,19,9
1765627984.493783,1,0,13
1765627984.493783,2,16,2
1765627984.493783,3,4,3
1765627984.493783,4,19,9
1765627984.514968,1,0,13
1765627984.514968,2,16,2
1765627984.514968,3,4,3
1765627984.514968,4,19,9
1765627984.526081,1,0,13
1765627984.526081,2,16,2
1765627984.526081,3,4,3
1765627984.526081,4,19,9
1765627984.537193,1,0,13
1765627984.537193,2,16,2
1765627984.537193,3,4,3
1765627984.537193,4,19,9
1765627984.548512,1,0,13
1765627984.548512,2,16,2
1765627984.548512,3,4,3
1765627984.548512,4,19,9
1765627984.570065,1,0,13
1765627984.570065,2,16,2
1765627984.570065,3,4,3
1765627984.570065,4,19,10
1765627984.591555,1,0,13
1765627984.591555,2,16,2
1765627984.591555,3,4,3
1765627984.591555,4,19,10
1765627984.612857,1,0,13
1765627984.612857,2,16,2
1765627984.612857,3,4,3
1765627984.612857,4,19,10
1765627984.634330,1,0,13
1765627984.634330,2,16,2
1765627984.634330,3,4,3
1765627984.634330,4,19,10
1765627984.655700,1,0,13
1765627984.655700,2,16,2
1765627984.655700,3,4,3
1765627984.655700,4,19,10
1765627984.677179,1,0,13
1765627984.677179,2,16,2
1765627984.677179,3,4,3
1765627984.677179,4,19,10
1765627984.698862,1,0,13
1765627984.698862,2,16,2
1765627984.698862,3,4,3
1765627984.698862,4,19,10
1765627984.720625,1,0,13
1765627984.720625,2,16,2
1765627984.720625,3,4,3
1765627984.720625,4,19,11
1765627984.732983,1,0,13
1765627984.732983,2,16,2
1765627984.732983,3,4,3
1765627984.732983,4,19,11
1765627984.744184,1,0,13
1765627984.744184,2,16,2
1765627984.744184,3,4,3
1765627984.744184,4,19,11
1765627984.765507,1,0,13
1765627984.765507,2,16,2
1765627984.765507,3,4,3
1765627984.765507,4,19,11
1765627984.786747,1,0,13
1765627984.786747,2,16,2
1765627984.786747,3,4,3
1765627984.786747,4,19,11
1765627984.798509,1,0,13
1765627984.798509,2,16,2
1765627984.798509,3,4,3
1765627984.798509,4,19,11
1765627984.820444,1,0,13
1765627984.820444,2,16,2
1765627984.820444,3,4,3
1765627984.820444,4,19,11
1765627984.841739,1,0,13
1765627984.841739,2,16,2
1765627984.841739,3,4,3
1765627984.841739,4,19,12
1765627984.863370,1,0,13
1765627984.863370,2,16,2
1765627984.863370,3,4,3
1765627984.863370,4,19,12
1765627984.874572,1,0,13
1765627984.874572,2,16,2
1765627984.874572,3,4,3
1765627984.874572,4,19,12
1765627984.885971,1,0,13
1765627984.885971,2,16,2
1765627984.885971,3,4,3
1765627984.885971,4,19,12
1765627984.907421,1,0,13
1765627984.907421,2,16,2
1765627984.907421,3,4,3
1765627984.907421,4,19,12
1765627984.918697,1,0,13
1765627984.918697,2,16,2
1765627984.918697,3,4,3
1765627984.918697,4,19,12
1765627984.940025,1,0,13
1765627984.940025,2,16,2
1765627984.940025,3,4,3
1765627984.940025,4,19,12
1765627984.961501,1,0,13
1765627984.961501,2,16,2
1765627984.961501,3,4,3
1765627984.961501,4,19,12
1765627984.983271,1,0,13
1765627984.983271,2,16,2
1765627984.983271,3,4,3
1765627984.983271,4,19,13
1765627985.004387,1,0,13
1765627985.004387,2,16,2
1765627985.004387,3,4,3
1765627985.004387,4,19,13
1765627985.025693,1,0,13
1765627985.025693,2,16,2
1765627985.025693,3,4,3
1765627985.025693,4,19,13
1765627985.046878,1,0,13
1765627985.046878,2,16,2
1765627985.046878,3,4,3
1765627985.046878,4,19,13
1765627985.058125,1,0,13
1765627985.058125,2,16,2
1765627985.058125,3,4,3
1765627985.058125,4,19,13
1765627985.079764,1,0,13
1765627985.079764,2,16,2
1765627985.079764,3,4,3
1765627985.079764,4,19,13
